; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m4/peak-motifs_dyads_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m4/peak-motifs_dyads_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m4/peak-motifs_dyads_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/dyads_m4/peak-motifs_dyads_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m4	17	4	1	-39.200	17.800	57.000	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m4	8.8	21	2537387	317	1.249161e-04	7.905945e-06	20.06	2.251429e-253	4.615430e-251	250.34	139
dyads_m4	8.9	15	2537402	302	1.190053e-04	7.290477e-06	18.50	1.716466e-245	3.518754e-243	242.45	140
dyads_m4	9.0	8	2537410	294	1.158528e-04	6.784407e-06	17.22	1.851735e-244	3.796057e-242	241.42	141
dyads_m4	9.1	16	2537426	278	1.095479e-04	6.356358e-06	16.13	2.565869e-232	5.260032e-230	229.28	142
dyads_m4	9.2	21	2537447	257	1.012727e-04	5.910129e-06	15.00	2.545500e-214	5.218274e-212	211.28	143
dyads_m4	9.3	15	2537462	242	9.536183e-05	5.438457e-06	13.80	3.249088e-204	6.660630e-202	201.18	144
dyads_m4	9.4	12	2537474	230	9.063314e-05	5.045800e-06	12.80	1.841742e-196	3.775570e-194	193.42	145
dyads_m4	9.5	8	2537482	222	8.748069e-05	4.672319e-06	11.86	1.750636e-193	3.588804e-191	190.45	146
dyads_m4	9.6	9	2537491	213	8.393417e-05	4.365535e-06	11.08	4.770812e-188	9.780165e-186	185.01	147
dyads_m4	9.7	6	2537497	207	8.156983e-05	4.056193e-06	10.29	1.213426e-186	2.487523e-184	183.60	148
dyads_m4	9.8	12	2537509	195	7.684114e-05	3.766220e-06	9.56	4.187187e-177	8.583733e-175	174.07	149
dyads_m4	9.9	12	2537521	183	7.211246e-05	3.465803e-06	8.80	8.177009e-168	1.676287e-165	164.78	150
dyads_m4	10.0	3	2537524	180	7.093029e-05	3.207867e-06	8.14	1.251264e-169	2.565090e-167	166.59	151
dyads_m4	10.1	6	2537530	174	6.856594e-05	2.987333e-06	7.58	9.742306e-167	1.997173e-164	163.70	152
dyads_m4	10.2	9	2537539	165	6.501943e-05	2.753707e-06	6.99	3.685524e-160	7.555325e-158	157.12	153
dyads_m4	10.3	9	2537548	156	6.147291e-05	2.521542e-06	6.40	1.307528e-153	2.680432e-151	150.57	154
dyads_m4	10.4	7	2537555	149	5.871451e-05	2.326990e-06	5.91	6.086178e-149	1.247666e-146	145.90	155
dyads_m4	10.5	14	2537569	135	5.319771e-05	2.147497e-06	5.45	4.267068e-134	8.747490e-132	131.06	156
dyads_m4	10.6	10	2537579	125	4.925714e-05	1.998822e-06	5.07	4.906655e-124	1.005864e-121	121.00	157
dyads_m4	10.7	3	2537582	122	4.807497e-05	1.842864e-06	4.68	5.272792e-124	1.080922e-121	120.97	158
dyads_m4	10.8	4	2537586	118	4.649874e-05	1.698008e-06	4.31	2.136796e-122	4.380431e-120	119.36	159
dyads_m4	10.9	8	2537594	110	4.334629e-05	1.549460e-06	3.93	3.269092e-115	6.701638e-113	112.17	160
dyads_m4	11.0	11	2537605	99	3.901166e-05	1.425229e-06	3.62	5.606209e-103	1.149273e-100	99.94	161
dyads_m4	11.1	15	2537620	84	3.310080e-05	1.322818e-06	3.36	1.650868e-84	3.384280e-82	81.47	162
dyads_m4	11.2	6	2537626	78	3.073646e-05	1.216307e-06	3.09	6.339523e-79	1.299602e-76	75.89	163
dyads_m4	11.3	1	2537627	77	3.034240e-05	1.108754e-06	2.81	1.682113e-80	3.448331e-78	77.46	164
dyads_m4	11.4	2	2537629	75	2.955429e-05	1.018628e-06	2.58	2.701171e-80	5.537401e-78	77.26	165
dyads_m4	11.5	1	2537630	74	2.916023e-05	9.369483e-07	2.38	1.981330e-81	4.061727e-79	78.39	166
dyads_m4	11.6	5	2537635	69	2.718994e-05	8.692365e-07	2.21	3.381864e-76	6.932822e-74	73.16	167
dyads_m4	11.7	2	2537637	67	2.640183e-05	8.027519e-07	2.04	1.864921e-75	3.823089e-73	72.42	168
dyads_m4	11.8	1	2537638	66	2.600777e-05	7.391620e-07	1.88	3.100091e-76	6.355187e-74	73.20	169
dyads_m4	11.9	6	2537644	60	2.364343e-05	6.722470e-07	1.71	1.858403e-69	3.809727e-67	66.42	170
dyads_m4	12.0	3	2537647	57	2.246126e-05	6.149439e-07	1.56	5.531586e-67	1.133975e-64	63.95	171
dyads_m4	12.1	3	2537650	54	2.127909e-05	5.662571e-07	1.44	3.360514e-64	6.889054e-62	61.16	172
dyads_m4	12.2	3	2537653	51	2.009691e-05	5.177200e-07	1.31	1.972393e-61	4.043405e-59	58.39	173
dyads_m4	12.3	4	2537657	47	1.852069e-05	4.707404e-07	1.19	5.113707e-57	1.048310e-54	53.98	174
dyads_m4	12.4	1	2537658	46	1.812663e-05	4.324150e-07	1.10	4.453046e-57	9.128745e-55	54.04	175
dyads_m4	12.5	1	2537659	45	1.773257e-05	3.962841e-07	1.01	4.027234e-57	8.255831e-55	54.08	176
dyads_m4	12.7	3	2537662	42	1.655040e-05	3.319747e-07	0.84	2.332494e-55	4.781613e-53	52.32	177
dyads_m4	12.9	3	2537665	39	1.536823e-05	2.692110e-07	0.68	8.869076e-54	1.818161e-51	50.74	178
dyads_m4	13.0	2	2537667	37	1.458011e-05	2.442539e-07	0.62	8.194895e-52	1.679954e-49	48.77	179
dyads_m4	13.1	2	2537669	35	1.379200e-05	2.249172e-07	0.57	1.663199e-49	3.409558e-47	46.47	180
dyads_m4	13.2	3	2537672	32	1.260983e-05	2.053573e-07	0.52	2.007992e-45	4.116384e-43	42.39	181
dyads_m4	13.3	1	2537673	31	1.221577e-05	1.855525e-07	0.47	5.584314e-45	1.144784e-42	41.94	182
dyads_m4	13.4	3	2537676	28	1.103360e-05	1.687468e-07	0.43	1.054905e-40	2.162556e-38	37.67	183
dyads_m4	13.6	3	2537679	25	9.851429e-06	1.396407e-07	0.35	2.498508e-37	5.121941e-35	34.29	184
dyads_m4	13.7	1	2537680	24	9.457371e-06	1.260364e-07	0.32	1.557446e-36	3.192764e-34	33.50	185
dyads_m4	13.8	2	2537682	22	8.669257e-06	1.145270e-07	0.29	1.052351e-33	2.157319e-31	30.67	186
dyads_m4	13.9	1	2537683	21	8.275200e-06	1.037219e-07	0.26	1.021111e-32	2.093278e-30	29.68	187
dyads_m4	14.0	1	2537684	20	7.881143e-06	9.441904e-08	0.24	1.272835e-31	2.609311e-29	28.58	188
dyads_m4	14.1	3	2537687	17	6.698971e-06	8.670409e-08	0.22	1.516547e-26	3.108922e-24	23.51	189
dyads_m4	14.2	1	2537688	16	6.304914e-06	7.882120e-08	0.20	2.599972e-25	5.329943e-23	22.27	190
dyads_m4	14.6	2	2537690	14	5.516800e-06	5.238521e-08	0.13	5.455052e-24	1.118286e-21	20.95	191
dyads_m4	14.8	1	2537691	13	5.122743e-06	4.199386e-08	0.11	3.325730e-23	6.817746e-21	20.17	192
dyads_m4	15.1	1	2537692	12	4.728686e-06	3.058536e-08	0.08	9.289557e-23	1.904359e-20	19.72	193
dyads_m4	15.3	1	2537693	11	4.334629e-06	2.407537e-08	0.06	1.048743e-21	2.149923e-19	18.67	194
dyads_m4	15.4	1	2537694	10	3.940571e-06	2.144401e-08	0.05	5.973342e-20	1.224535e-17	16.91	195
dyads_m4	15.5	1	2537695	9	3.546514e-06	1.869636e-08	0.05	3.217140e-18	6.595136e-16	15.18	196
dyads_m4	15.6	1	2537696	8	3.152457e-06	1.651226e-08	0.04	2.271332e-16	4.656231e-14	13.33	197
dyads_m4	16.1	1	2537697	7	2.758400e-06	9.805011e-09	0.02	1.146395e-15	2.350109e-13	12.63	198
dyads_m4	16.2	1	2537698	6	2.364343e-06	8.404271e-09	0.02	1.283430e-13	2.631031e-11	10.58	199
dyads_m4	16.9	1	2537699	5	1.970286e-06	3.711461e-09	0.01	6.128261e-13	1.256294e-10	9.90	200
dyads_m4	17.2	1	2537700	4	1.576229e-06	2.439434e-09	0.01	6.089147e-11	1.248275e-08	7.90	201
dyads_m4	17.6	1	2537701	3	1.182171e-06	1.420443e-09	0.00	7.785164e-09	1.595959e-06	5.80	202
dyads_m4	17.7	1	2537702	2	7.881143e-07	1.218991e-09	0.00	4.774818e-06	9.788377e-04	3.01	203
dyads_m4	18.1	1	2537703	1	3.940571e-07	7.374990e-10	0.00	1.869803e-03	3.833097e-01	0.42	204
dyads_m4	19.5	1	2537704	0	0.000000e+00	8.562906e-11	0.00	1.000000e+00	2.050000e+02	-2.31	205
; Number of sequences scanned	7041
; Sum of sequence lengths	1476646
; N residues           	103394
; Matches per matrix
;	matrix	name    	matches	scored
;	1	dyads_m4       	2537703	2537703
;		TOTAL          	2537703	2537703
; Host name	biow
; Job started	2014-10-08.084816
; Job done	2014-10-08.084822
; Seconds	3.46
;	user	3.46
;	system	0.04
;	cuser	0.28
;	csystem	0.02
