; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/08/peak-motifs.2014-10-08.083939_2014-10-08.083939_hIGyA6/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29701
;		c	0.20351
;		g	0.20377
;		t	0.29571
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m2	11	4	1	-29.800	8.600	38.400	a:0.297 c:0.204 g:0.204 t:0.296 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m2	7.2	319	2612892	3112	1.189624e-03	7.669579e-05	200.63	0.000000e+00	0.000000e+00	350.00	123
positions_7nt_m2	7.3	180	2613072	2932	1.120816e-03	6.960348e-05	182.08	0.000000e+00	0.000000e+00	350.00	124
positions_7nt_m2	7.4	139	2613211	2793	1.067680e-03	6.223734e-05	162.81	0.000000e+00	0.000000e+00	350.00	125
positions_7nt_m2	7.5	178	2613389	2615	9.996361e-04	5.554542e-05	145.30	0.000000e+00	0.000000e+00	350.00	126
positions_7nt_m2	7.6	170	2613559	2445	9.346502e-04	4.817440e-05	126.02	0.000000e+00	0.000000e+00	350.00	127
positions_7nt_m2	7.7	173	2613732	2272	8.685175e-04	4.330132e-05	113.27	0.000000e+00	0.000000e+00	350.00	128
positions_7nt_m2	7.8	155	2613887	2117	8.092656e-04	3.738857e-05	97.81	0.000000e+00	0.000000e+00	350.00	129
positions_7nt_m2	7.9	165	2614052	1952	7.461911e-04	3.309831e-05	86.58	0.000000e+00	0.000000e+00	350.00	130
positions_7nt_m2	8.0	102	2614154	1850	7.071995e-04	3.078068e-05	80.52	0.000000e+00	0.000000e+00	350.00	131
positions_7nt_m2	8.1	67	2614221	1783	6.815874e-04	2.766845e-05	72.38	0.000000e+00	0.000000e+00	350.00	132
positions_7nt_m2	8.2	32	2614253	1751	6.693548e-04	2.538418e-05	66.40	0.000000e+00	0.000000e+00	350.00	133
positions_7nt_m2	8.3	25	2614278	1726	6.597980e-04	2.427540e-05	63.50	0.000000e+00	0.000000e+00	350.00	134
positions_7nt_m2	8.4	28	2614306	1698	6.490945e-04	2.370411e-05	62.01	0.000000e+00	0.000000e+00	350.00	135
positions_7nt_m2	8.5	73	2614379	1625	6.211888e-04	2.239256e-05	58.58	0.000000e+00	0.000000e+00	350.00	136
positions_7nt_m2	8.6	35	2614414	1590	6.078093e-04	2.083875e-05	54.51	0.000000e+00	0.000000e+00	350.00	137
positions_7nt_m2	8.7	43	2614457	1547	5.913717e-04	1.940472e-05	50.76	0.000000e+00	0.000000e+00	350.00	138
positions_7nt_m2	8.8	61	2614518	1486	5.680532e-04	1.827472e-05	47.81	0.000000e+00	0.000000e+00	350.00	139
positions_7nt_m2	8.9	52	2614570	1434	5.481752e-04	1.589667e-05	41.58	0.000000e+00	0.000000e+00	350.00	140
positions_7nt_m2	9.0	66	2614636	1368	5.229454e-04	1.428966e-05	37.38	0.000000e+00	0.000000e+00	350.00	141
positions_7nt_m2	9.1	34	2614670	1334	5.099482e-04	1.313273e-05	34.35	0.000000e+00	0.000000e+00	350.00	142
positions_7nt_m2	9.2	51	2614721	1283	4.904524e-04	1.188026e-05	31.08	0.000000e+00	0.000000e+00	350.00	143
positions_7nt_m2	9.3	53	2614774	1230	4.701921e-04	1.082830e-05	28.33	0.000000e+00	0.000000e+00	350.00	144
positions_7nt_m2	9.4	68	2614842	1162	4.441978e-04	9.820463e-06	25.69	0.000000e+00	0.000000e+00	350.00	145
positions_7nt_m2	9.5	84	2614926	1078	4.120871e-04	9.186647e-06	24.03	0.000000e+00	0.000000e+00	350.00	146
positions_7nt_m2	9.6	30	2614956	1048	4.006190e-04	8.538123e-06	22.34	0.000000e+00	0.000000e+00	350.00	147
positions_7nt_m2	9.7	54	2615010	994	3.799764e-04	7.846397e-06	20.53	0.000000e+00	0.000000e+00	350.00	148
positions_7nt_m2	9.8	83	2615093	911	3.482480e-04	7.430130e-06	19.44	0.000000e+00	0.000000e+00	350.00	149
positions_7nt_m2	9.9	30	2615123	881	3.367799e-04	6.887837e-06	18.02	0.000000e+00	0.000000e+00	350.00	150
positions_7nt_m2	10.0	49	2615172	832	3.180486e-04	6.370155e-06	16.66	0.000000e+00	0.000000e+00	350.00	151
positions_7nt_m2	10.1	31	2615203	801	3.061983e-04	6.007433e-06	15.72	0.000000e+00	0.000000e+00	350.00	152
positions_7nt_m2	10.2	21	2615224	780	2.981706e-04	5.567608e-06	14.56	0.000000e+00	0.000000e+00	350.00	153
positions_7nt_m2	10.3	22	2615246	758	2.897607e-04	5.168141e-06	13.52	0.000000e+00	0.000000e+00	350.00	154
positions_7nt_m2	10.4	40	2615286	718	2.744699e-04	4.659008e-06	12.19	0.000000e+00	0.000000e+00	350.00	155
positions_7nt_m2	10.5	24	2615310	694	2.652954e-04	4.139259e-06	10.83	0.000000e+00	0.000000e+00	350.00	156
positions_7nt_m2	10.6	54	2615364	640	2.446528e-04	3.895015e-06	10.19	0.000000e+00	0.000000e+00	350.00	157
positions_7nt_m2	10.7	35	2615399	605	2.312734e-04	3.333714e-06	8.72	0.000000e+00	0.000000e+00	350.00	158
positions_7nt_m2	10.8	24	2615423	581	2.220989e-04	2.720239e-06	7.12	0.000000e+00	0.000000e+00	350.00	159
positions_7nt_m2	10.9	29	2615452	552	2.110130e-04	2.138918e-06	5.60	0.000000e+00	0.000000e+00	350.00	160
positions_7nt_m2	11.0	29	2615481	523	1.999272e-04	1.869713e-06	4.89	0.000000e+00	0.000000e+00	350.00	161
positions_7nt_m2	11.1	2	2615483	521	1.991627e-04	1.562988e-06	4.09	0.000000e+00	0.000000e+00	350.00	162
positions_7nt_m2	11.2	10	2615493	511	1.953400e-04	1.260297e-06	3.30	0.000000e+00	0.000000e+00	350.00	163
positions_7nt_m2	11.3	15	2615508	496	1.896059e-04	1.111975e-06	2.91	0.000000e+00	0.000000e+00	350.00	164
positions_7nt_m2	11.4	13	2615521	483	1.846364e-04	1.061305e-06	2.78	0.000000e+00	0.000000e+00	350.00	165
positions_7nt_m2	11.5	5	2615526	478	1.827251e-04	9.982058e-07	2.61	0.000000e+00	0.000000e+00	350.00	166
positions_7nt_m2	11.6	9	2615535	469	1.792846e-04	9.535868e-07	2.49	0.000000e+00	0.000000e+00	350.00	167
positions_7nt_m2	11.7	13	2615548	456	1.743151e-04	9.143308e-07	2.39	0.000000e+00	0.000000e+00	350.00	168
positions_7nt_m2	11.8	12	2615560	444	1.697279e-04	8.607471e-07	2.25	0.000000e+00	0.000000e+00	350.00	169
positions_7nt_m2	11.9	16	2615576	428	1.636116e-04	8.109292e-07	2.12	0.000000e+00	0.000000e+00	350.00	170
positions_7nt_m2	12.0	64	2615640	364	1.391463e-04	7.602752e-07	1.99	0.000000e+00	0.000000e+00	350.00	171
positions_7nt_m2	12.1	12	2615652	352	1.345590e-04	7.281566e-07	1.90	0.000000e+00	0.000000e+00	350.00	172
positions_7nt_m2	12.2	16	2615668	336	1.284427e-04	6.703500e-07	1.75	0.000000e+00	0.000000e+00	350.00	173
positions_7nt_m2	12.3	30	2615698	306	1.169746e-04	6.028905e-07	1.58	0.000000e+00	0.000000e+00	350.00	174
positions_7nt_m2	12.4	42	2615740	264	1.009193e-04	5.612498e-07	1.47	0.000000e+00	0.000000e+00	350.00	175
positions_7nt_m2	12.5	6	2615746	258	9.862566e-05	4.714462e-07	1.23	0.000000e+00	0.000000e+00	350.00	176
positions_7nt_m2	12.6	20	2615766	238	9.098026e-05	4.217672e-07	1.10	0.000000e+00	0.000000e+00	350.00	177
positions_7nt_m2	12.7	28	2615794	210	8.027670e-05	3.396973e-07	0.89	0.000000e+00	0.000000e+00	350.00	178
positions_7nt_m2	12.8	19	2615813	191	7.301357e-05	2.821612e-07	0.74	0.000000e+00	0.000000e+00	350.00	179
positions_7nt_m2	12.9	19	2615832	172	6.575044e-05	2.395701e-07	0.63	0.000000e+00	0.000000e+00	350.00	180
positions_7nt_m2	13.0	47	2615879	125	4.778375e-05	1.637024e-07	0.43	3.162665e-256	6.451836e-254	253.19	181
positions_7nt_m2	13.1	13	2615892	112	4.281424e-05	1.271164e-07	0.33	1.012681e-236	2.065870e-234	233.68	182
positions_7nt_m2	13.2	10	2615902	102	3.899154e-05	9.271403e-08	0.24	1.442075e-225	2.941832e-223	222.53	183
positions_7nt_m2	13.3	4	2615906	98	3.746246e-05	5.891443e-08	0.15	2.333625e-234	4.760595e-232	231.32	184
positions_7nt_m2	13.4	2	2615908	96	3.669792e-05	4.474050e-08	0.12	3.253177e-240	6.636482e-238	237.18	185
positions_7nt_m2	13.5	1	2615909	95	3.631565e-05	4.328600e-08	0.11	1.159671e-238	2.365730e-236	235.63	186
positions_7nt_m2	13.6	3	2615912	92	3.516884e-05	4.151974e-08	0.11	1.442921e-231	2.943559e-229	228.53	187
positions_7nt_m2	13.7	4	2615916	88	3.363976e-05	3.809534e-08	0.10	3.600919e-223	7.345874e-221	220.13	188
positions_7nt_m2	13.9	6	2615922	82	3.134614e-05	3.512809e-08	0.09	1.871997e-208	3.818873e-206	205.42	189
positions_7nt_m2	14.0	10	2615932	72	2.752344e-05	3.270829e-08	0.09	1.998193e-181	4.076314e-179	178.39	190
positions_7nt_m2	14.1	4	2615936	68	2.599436e-05	3.079709e-08	0.08	1.542300e-171	3.146292e-169	168.50	191
positions_7nt_m2	14.3	2	2615938	66	2.522982e-05	2.533712e-08	0.07	2.798732e-171	5.709413e-169	168.24	192
positions_7nt_m2	14.5	16	2615954	50	1.911350e-05	2.098411e-08	0.05	2.946927e-128	6.011731e-126	125.22	193
positions_7nt_m2	14.6	4	2615958	46	1.758442e-05	1.810379e-08	0.05	2.029973e-119	4.141145e-117	116.38	194
positions_7nt_m2	14.7	4	2615962	42	1.605534e-05	1.742701e-08	0.05	3.196317e-108	6.520486e-106	105.19	195
positions_7nt_m2	14.8	6	2615968	36	1.376172e-05	1.401609e-08	0.04	5.334721e-94	1.088283e-91	90.96	196
positions_7nt_m2	14.9	8	2615976	28	1.070356e-05	1.072430e-08	0.03	1.116848e-73	2.278369e-71	70.64	197
positions_7nt_m2	15.0	2	2615978	26	9.939020e-06	9.224570e-09	0.02	2.143920e-69	4.373597e-67	66.36	198
positions_7nt_m2	15.1	4	2615982	22	8.409940e-06	6.901915e-09	0.02	3.862608e-60	7.879719e-58	57.10	199
positions_7nt_m2	15.2	7	2615989	15	5.734050e-06	4.433056e-09	0.01	6.978407e-42	1.423595e-39	38.85	200
positions_7nt_m2	15.3	1	2615990	14	5.351780e-06	8.759504e-10	0.00	1.259440e-48	2.569258e-46	45.59	201
positions_7nt_m2	15.8	2	2615992	12	4.587240e-06	3.996921e-10	0.00	3.560384e-45	7.263184e-43	42.14	202
positions_7nt_m2	16.1	10	2616002	2	7.645400e-07	3.432376e-10	0.00	4.028646e-07	8.218438e-05	4.09	203
positions_7nt_m2	16.5	2	2616004	0	0.000000e+00	2.745901e-10	0.00	1.000000e+00	2.040000e+02	-2.31	204
; Number of sequences scanned	7041
; Sum of sequence lengths	1476646
; N residues           	103394
; Matches per matrix
;	matrix	name            	matches	scored
;	1	positions_7nt_m2	2615952	2615952
;		TOTAL          	2615952	2615952
; Host name	biow
; Job started	2014-10-08.084728
; Job done	2014-10-08.084735
; Seconds	4.8
;	user	4.8
;	system	0.03
;	cuser	0.28
;	csystem	0.02
